1	24
2	24
3	13
4	24
5	24
6	24
7	10
8	4
9	10
10	24
11	15
12	15
13	19
14	27
15	15
16	1
17	15
18	15
19	15
20	20
21	15
22	19
23	13
24	1
25	1
26	1
27	15
28	19
29	4
30	15
31	15
32	13
33	15
34	6
35	14
36	1
37	24
38	10
39	11
40	1
41	20
42	15
43	24
44	24
45	24
46	24
47	24
48	20
49	20
50	20
51	20
52	20
53	24
54	20
55	2
56	2
57	24
58	13
59	24
60	24
61	24
62	24
63	20
64	24
65	9
66	6
67	13
68	0
69	24
70	25
71	2
72	24
73	10
74	15
75	15
76	15
77	27
78	15
79	1
80	24
81	19
82	27
83	15
84	10
85	9
86	19
87	6
88	24
89	15
90	20
91	24
92	24
93	24
94	1
95	4
96	4
97	25
98	25
99	25
100	17
101	26
102	25
103	2
104	24
105	1
106	24
107	24
108	20
109	2
110	24
111	13
112	7
113	5
114	2
115	5
116	14
117	5
118	19
119	15
120	2
121	1
122	5
123	27
124	15
125	24
126	1
127	20
128	1
129	1
130	1
131	1
132	13
133	4
134	27
135	1
136	1
137	13
138	19
139	1
140	1
141	1
142	1
143	27
144	28
145	28
146	4
147	1
148	1
149	10
150	27
151	1
152	1
153	4
154	1
155	1
156	1
157	1
158	4
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	1
169	10
170	27
171	1
172	20
173	13
174	1
175	19
176	1
177	1
178	19
179	1
180	1
181	1
182	1
183	27
184	19
185	4
186	1
187	1
188	5
189	1
190	1
191	1
192	22
193	20
194	10
195	1
196	1
197	1
198	1
199	20
200	20
201	20
202	1
203	13
204	20
205	1
206	25
207	25
208	5
209	25
210	25
211	25
212	25
213	25
214	25
215	25
216	25
217	25
218	25
219	25
220	25
221	25
222	25
223	25
224	25
225	15
226	14
227	25
228	25
229	18
230	25
231	25
232	10
233	22
234	18
235	5
236	25
237	6
238	6
239	6
240	6
241	15
242	15
243	15
244	25
245	25
246	25
247	25
248	25
249	25
250	25
251	25
252	25
253	25
254	18
255	4
256	25
257	25
258	18
259	25
260	25
261	25
262	25
263	25
264	25
265	25
266	25
267	25
268	25
269	25
270	25
271	25
272	25
273	13
274	25
275	25
276	25
277	25
278	25
279	25
280	4
281	25
282	25
283	5
284	5
285	14
286	18
287	20
288	5
289	5
290	25
291	7
292	25
293	25
294	25
295	25
296	25
297	25
298	25
299	25
300	25
301	25
302	25
303	25
304	25
305	25
306	25
307	25
308	25
309	25
310	25
311	20
312	25
313	25
314	25
315	25
316	25
317	25
318	4
319	25
320	25
321	25
322	4
323	4
324	4
325	4
326	25
327	25
328	25
329	25
330	7
331	7
332	7
333	25
334	25
335	1
336	1
337	27
338	1
339	1
340	27
341	1
342	1
343	4
344	13
345	15
346	27
347	1
348	27
349	1
350	1
351	1
352	1
353	27
354	1
355	1
356	1
357	1
358	1
359	10
360	10
361	10
362	4
363	27
364	1
365	1
366	27
367	1
368	4
369	1
370	10
371	1
372	10
373	27
374	1
375	4
376	27
377	10
378	19
379	1
380	1
381	1
382	1
383	1
384	29
385	1
386	1
387	1
388	13
389	4
390	1
391	1
392	1
393	19
394	1
395	1
396	27
397	2
398	27
399	27
400	4
401	1
402	24
403	24
404	24
405	15
406	5
407	2
408	15
409	6
410	24
411	24
412	5
413	7
414	7
415	5
416	13
417	5
418	5
419	4
420	5
421	13
422	4
423	4
424	13
425	13
426	1
427	27
428	24
429	23
430	5
431	13
432	5
433	24
434	27
435	15
436	15
437	6
438	16
439	15
440	15
441	24
442	24
443	15
444	24
445	15
446	20
447	2
448	15
449	24
450	1
451	24
452	27
453	2
454	24
455	24
456	24
457	24
458	10
459	24
460	15
461	27
462	2
463	24
464	20
465	13
466	1
467	24
468	27
469	10
470	27
471	27
472	15
473	15
474	15
475	6
476	4
477	15
478	15
479	5
480	27
481	24
482	5
483	27
484	24
485	15
486	1
487	27
488	24
489	24
490	13
491	10
492	24
493	1
494	13
495	24
496	24
497	20
498	15
499	13
500	15
501	15
502	15
503	6
504	15
505	1
506	15
507	15
508	27
509	15
510	24
511	15
512	15
513	15
514	15
515	27
516	15
517	15
518	19
519	15
520	15
521	15
522	15
523	24
524	15
525	15
526	15
527	24
528	20
529	15
530	10
531	24
532	5
533	5
534	5
535	24
536	24
537	15
538	24
539	27
540	15
541	27
542	27
543	15
544	15
545	27
546	15
547	15
548	19
549	15
550	27
551	11
552	15
553	2
554	15
555	24
556	1
557	5
558	10
559	18
560	7
561	5
562	24
563	5
564	5
565	10
566	5
567	5
568	5
569	5
570	5
571	5
572	5
573	5
574	5
575	5
576	5
577	5
578	5
579	10
580	24
581	24
582	24
583	2
584	20
585	19
586	24
587	4
588	24
589	24
590	24
591	24
592	5
593	19
594	5
595	4
596	19
597	5
598	4
599	24
600	4
601	4
602	24
603	24
604	13
605	24
606	2
607	13
608	9
609	9
610	28
611	1
612	24
613	24
614	1
615	1
616	19
617	20
618	1
619	5
620	19
621	24
622	13
623	24
624	5
625	24
626	19
627	24
628	4
629	2
630	5
631	24
632	4
633	15
634	20
635	5
636	5
637	7
638	2
639	4
640	4
641	24
642	2
643	27
644	2
645	13
646	2
647	15
648	15
649	24
650	24
651	29
652	13
653	24
654	24
655	24
656	24
657	4
658	24
659	24
660	24
661	24
662	19
663	24
664	24
665	20
666	24
667	24
668	24
669	11
670	5
671	9
672	9
673	5
674	14
675	9
676	9
677	21
678	13
679	24
680	24
681	24
682	1
683	24
684	20
685	7
686	24
687	24
688	24
689	13
690	24
691	5
692	1
693	24
694	5
695	13
696	24
697	4
698	4
699	20
700	2
701	5
702	5
703	24
704	24
705	4
706	10
707	10
708	4
709	10
710	10
711	10
712	10
713	4
714	5
715	2
716	2
717	2
718	2
719	2
720	2
721	2
722	2
723	2
724	2
725	2
726	2
727	28
728	4
729	4
730	4
731	4
732	4
733	4
734	24
735	4
736	4
737	4
738	4
739	4
740	10
741	10
742	10
743	4
744	24
745	4
746	10
747	10
748	24
749	24
750	24
751	24
752	10
753	10
754	24
755	2
756	24
757	24
758	24
759	24
760	24
761	24
762	5
763	24
764	13
765	24
766	24
767	24
768	2
769	20
770	24
771	24
772	22
773	24
774	19
775	15
776	24
777	10
778	24
779	24
780	4
781	19
782	5
783	24
784	24
785	24
786	24
787	11
788	24
789	28
790	15
791	24
792	24
793	2
794	10
795	24
796	4
797	24
798	4
799	24
800	24
801	24
802	15
803	15
804	15
805	11
806	24
807	15
808	15
809	24
810	24
811	24
812	24
813	1
814	1
815	19
816	4
817	24
818	19
819	24
820	19
821	24
822	24
823	1
824	2
825	28
826	4
827	4
828	4
829	24
830	24
831	24
832	24
833	15
834	24
835	24
836	24
837	24
838	24
839	24
840	13
841	24
842	24
843	24
844	24
845	13
846	20
847	28
848	24
849	13
850	24
851	4
852	2
853	24
854	24
855	24
856	5
857	24
858	24
859	24
860	4
861	20
862	24
863	24
864	24
865	24
866	24
867	24
868	24
869	19
870	28
871	24
872	24
873	24
874	24
875	2
876	2
877	20
878	10
879	24
880	24
881	24
882	10
883	24
884	28
885	20
886	4
887	2
888	24
889	9
890	9
891	24
892	24
893	20
894	4
895	24
896	24
897	10
898	24
899	24
900	1
901	24
902	24
903	2
904	24
905	24
906	5
907	18
908	5
909	5
910	5
911	5
912	1
913	5
914	19
915	13
916	24
917	13
918	15
919	4
920	24
921	24
922	20
923	24
924	24
925	24
926	24
927	24
928	24
929	20
930	24
931	4
932	19
933	19
934	13
935	19
936	2
937	15
938	24
939	24
940	19
941	24
942	5
943	5
944	5
945	19
946	24
947	1
948	19
949	24
950	20
951	15
952	24
953	24
954	24
955	7
956	4
957	24
958	15
959	24
960	24
961	24
962	24
963	24
964	24
965	13
966	20
967	20
968	24
969	19
970	24
971	2
972	24
973	16
974	16
975	16
976	6
977	16
978	16
979	16
980	16
981	16
982	16
983	2
984	16
985	16
986	16
987	24
988	24
989	24
990	24
991	4
992	4
993	24
994	13
995	24
996	24
997	13
998	2
999	24
1000	15
1001	24
1002	24
1003	24
1004	15
1005	1
1006	24
1007	24
1008	24
1009	24
1010	4
1011	4
1012	13
1013	24
1014	24
1015	13
1016	5
1017	24
1018	13
1019	24
1020	24
1021	15
1022	24
1023	19
1024	1
1025	24
1026	13
1027	24
1028	13
1029	24
1030	4
1031	4
1032	24
1033	28
1034	24
1035	15
1036	1
1037	2
1038	15
1039	15
1040	24
1041	4
1042	24
1043	2
1044	15
1045	24
1046	24
1047	24
1048	28
1049	1
1050	1
1051	0
1052	0
1053	0
1054	15
1055	28
1056	0
1057	22
1058	0
1059	0
1060	0
1061	0
1062	0
1063	8
1064	8
1065	0
1066	0
1067	0
1068	23
1069	21
1070	0
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	7
1078	9
1079	0
1080	18
1081	21
1082	22
1083	0
1084	0
1085	0
1086	0
1087	0
1088	0
1089	0
1090	21
1091	0
1092	0
1093	0
1094	18
1095	8
1096	0
1097	0
1098	0
1099	0
1100	28
1101	0
1102	4
1103	0
1104	0
1105	7
1106	22
1107	0
1108	7
1109	7
1110	7
1111	0
1112	0
1113	7
1114	0
1115	0
1116	7
1117	0
1118	0
1119	7
1120	22
1121	0
1122	7
1123	0
1124	4
1125	0
1126	0
1127	0
1128	0
1129	5
1130	7
1131	0
1132	0
1133	18
1134	0
1135	0
1136	0
1137	0
1138	18
1139	0
1140	0
1141	0
1142	21
1143	7
1144	9
1145	9
1146	0
1147	14
1148	21
1149	9
1150	0
1151	0
1152	4
1153	0
1154	0
1155	0
1156	14
1157	0
1158	0
1159	0
1160	0
1161	0
1162	18
1163	3
1164	3
1165	22
1166	3
1167	3
1168	3
1169	3
1170	3
1171	3
1172	3
1173	3
1174	3
1175	3
1176	3
1177	3
1178	3
1179	17
1180	3
1181	23
1182	3
1183	3
1184	3
1185	18
1186	3
1187	3
1188	3
1189	3
1190	3
1191	3
1192	3
1193	4
1194	4
1195	4
1196	4
1197	4
1198	4
1199	4
1200	4
1201	4
1202	0
1203	0
1204	0
1205	21
1206	0
1207	3
1208	0
1209	0
1210	0
1211	0
1212	0
1213	0
1214	0
1215	21
1216	0
1217	0
1218	0
1219	7
1220	0
1221	0
1222	0
1223	0
1224	14
1225	14
1226	8
1227	14
1228	14
1229	8
1230	0
1231	0
1232	0
1233	21
1234	21
1235	0
1236	0
1237	0
1238	22
1239	0
1240	0
1241	0
1242	0
1243	4
1244	0
1245	4
1246	7
1247	0
1248	14
1249	14
1250	14
1251	14
1252	14
1253	14
1254	8
1255	23
1256	0
1257	0
1258	0
1259	14
1260	0
1261	21
1262	0
1263	0
1264	0
1265	0
1266	0
1267	0
1268	0
1269	0
1270	21
1271	0
1272	18
1273	21
1274	22
1275	4
1276	4
1277	0
1278	0
1279	17
1280	17
1281	17
1282	17
1283	17
1284	17
1285	17
1286	17
1287	17
1288	17
1289	17
1290	17
1291	17
1292	17
1293	17
1294	17
1295	17
1296	17
1297	17
1298	17
1299	17
1300	17
1301	17
1302	7
1303	9
1304	9
1305	17
1306	17
1307	17
1308	17
1309	17
1310	17
1311	17
1312	17
1313	17
1314	17
1315	0
1316	0
1317	4
1318	14
1319	0
1320	0
1321	0
1322	14
1323	8
1324	23
1325	23
1326	28
1327	23
1328	23
1329	23
1330	23
1331	23
1332	23
1333	23
1334	23
1335	23
1336	0
1337	18
1338	14
1339	14
1340	8
1341	23
1342	14
1343	28
1344	0
1345	0
1346	0
1347	21
1348	0
1349	0
1350	0
1351	9
1352	9
1353	0
1354	0
1355	0
1356	0
1357	21
1358	0
1359	18
1360	4
1361	4
1362	0
1363	9
1364	21
1365	26
1366	26
1367	26
1368	26
1369	8
1370	8
1371	8
1372	8
1373	8
1374	14
1375	14
1376	26
1377	23
1378	26
1379	7
1380	21
1381	26
1382	26
1383	26
1384	26
1385	26
1386	26
1387	18
1388	26
1389	26
1390	26
1391	26
1392	26
1393	26
1394	26
1395	26
1396	26
1397	26
1398	21
1399	26
1400	26
1401	26
1402	26
1403	9
1404	9
1405	26
1406	26
1407	26
1408	26
1409	26
1410	26
1411	26
1412	22
1413	26
1414	26
1415	26
1416	26
1417	26
1418	26
1419	26
1420	26
1421	26
1422	26
1423	26
1424	21
1425	26
1426	26
1427	26
1428	26
1429	26
1430	0
1431	22
1432	14
1433	0
1434	0
1435	5
1436	4
1437	14
1438	0
1439	0
1440	0
1441	0
1442	0
1443	4
1444	0
1445	0
1446	0
1447	0
1448	0
1449	10
1450	21
1451	4
1452	22
1453	22
1454	22
1455	0
1456	0
1457	0
1458	4
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	20
1466	0
1467	4
1468	0
1469	7
1470	0
1471	7
1472	20
1473	0
1474	0
1475	0
1476	4
1477	4
1478	4
1479	0
1480	21
1481	14
1482	8
1483	23
1484	0
1485	0
1486	0
1487	21
1488	21
1489	0
1490	0
1491	9
1492	0
1493	0
1494	0
1495	0
1496	0
1497	0
1498	0
1499	8
1500	8
1501	8
1502	8
1503	0
1504	23
1505	0
1506	28
1507	0
1508	21
1509	21
1510	21
1511	0
1512	0
1513	0
1514	0
1515	0
1516	14
1517	0
1518	0
1519	18
1520	0
1521	0
1522	0
1523	1
1524	0
1525	5
1526	17
1527	0
1528	0
1529	0
1530	0
1531	1
1532	0
1533	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	4
1540	0
1541	0
1542	18
1543	0
1544	0
1545	4
1546	22
1547	0
1548	22
1549	0
1550	22
1551	0
1552	5
1553	5
1554	0
1555	1
1556	0
1557	0
1558	0
1559	18
1560	18
1561	18
1562	18
1563	14
1564	8
1565	23
1566	28
1567	0
1568	21
1569	0
1570	4
1571	0
1572	9
1573	9
1574	9
1575	9
1576	9
1577	9
1578	21
1579	0
1580	21
1581	22
1582	5
1583	0
1584	0
1585	4
1586	0
1587	0
1588	3
1589	9
1590	3
1591	3
1592	14
1593	3
1594	3
1595	3
1596	3
1597	14
1598	3
1599	3
1600	3
1601	3
1602	18
1603	18
1604	3
1605	3
1606	3
1607	3
1608	7
1609	3
1610	3
1611	3
1612	3
1613	3
1614	7
1615	3
1616	3
1617	18
1618	3
1619	3
1620	3
1621	3
1622	3
1623	3
1624	3
1625	3
1626	3
1627	3
1628	3
1629	9
1630	9
1631	9
1632	3
1633	3
1634	18
1635	3
1636	3
1637	14
1638	3
1639	3
1640	3
1641	3
1642	3
1643	3
1644	9
1645	3
1646	3
1647	15
1648	0
1649	0
1650	22
1651	0
1652	0
1653	7
1654	21
1655	4
1656	0
1657	0
1658	15
1659	0
1660	28
1661	0
1662	0
1663	0
1664	4
1665	0
1666	0
1667	0
1668	0
1669	0
1670	0
1671	0
1672	0
1673	0
1674	0
1675	0
1676	0
1677	0
1678	0
1679	4
1680	1
1681	28
1682	28
1683	28
1684	24
1685	24
1686	4
1687	20
1688	2
1689	5
1690	13
1691	24
1692	4
1693	4
1694	24
1695	10
1696	1
1697	24
1698	2
1699	19
1700	2
1701	24
1702	24
1703	4
1704	12
1705	12
1706	12
1707	12
1708	12
1709	12
1710	12
1711	12
1712	12
1713	12
1714	12
1715	12
1716	12
1717	12
1718	12
1719	12
1720	12
1721	12
1722	12
1723	12
1724	12
1725	12
1726	12
1727	12
1728	12
1729	12
1730	12
1731	12
1732	12
1733	12
1734	12
1735	12
1736	12
1737	12
1738	12
1739	12
1740	12
1741	12
1742	12
1743	12
1744	12
1745	12
1746	12
1747	22
1748	10
1749	2
1750	24
1751	5
1752	24
1753	24
1754	19
1755	24
1756	4
1757	24
1758	24
1759	24
1760	11
1761	11
1762	11
1763	11
1764	11
1765	11
1766	24
1767	24
1768	20
1769	24
1770	24
1771	24
1772	2
1773	19
1774	15
1775	24
1776	24
1777	11
1778	11
1779	4
1780	5
1781	5
1782	5
1783	5
1784	10
1785	5
1786	24
1787	5
1788	24
1789	24
1790	24
1791	11
1792	11
1793	15
1794	11
1795	24
1796	24
1797	4
1798	24
1799	24
1800	24
1801	24
1802	24
1803	20
1804	24
1805	24
1806	22
1807	15
1808	2
1809	2
1810	2
1811	2
1812	2
1813	2
1814	24
1815	20
1816	5
1817	24
1818	24
1819	11
1820	19
1821	24
1822	1
1823	24
1824	3
1825	15
1826	15
1827	1
1828	24
1829	24
1830	24
1831	1
1832	24
1833	24
1834	4
1835	1
1836	20
1837	24
1838	24
1839	15
1840	7
1841	10
1842	14
1843	24
1844	24
1845	4
1846	4
1847	10
1848	2
1849	19
1850	24
1851	15
1852	24
1853	19
1854	24
1855	19
1856	24
1857	19
1858	24
1859	15
1860	15
1861	24
1862	24
1863	24
1864	24
1865	4
1866	24
1867	5
1868	5
1869	24
1870	2
1871	10
1872	24
1873	1
1874	24
1875	4
1876	2
1877	19
1878	24
1879	24
1880	24
1881	5
1882	28
1883	15
1884	24
1885	24
1886	19
1887	1
1888	24
